lat,lon,time range,mmsi,entry timestamp,exit timestamp,apparent fishing hours
-6.8,-80.5,2023-01,760000670,2023-01-01T11:00:00Z,2023-02-16T00:00:00Z,1.18
-8.2,-79.199997,2023-01,760003540,2023-01-01T09:00:00Z,2023-03-30T14:00:00Z,14.25
-7,-80,2023-01,760015260,2023-01-01T10:00:00Z,2023-03-03T23:00:00Z,3.15
-16.8,-76.800003,2023-03,760038087,2023-01-21T13:00:00Z,2023-03-31T23:00:00Z,2.17
-8.3,-79.199997,2023-01,760000400,2023-01-01T13:00:00Z,2023-03-24T21:00:00Z,1.26
-10.4,-78.199997,2023-02,760010399,2023-01-01T14:00:00Z,2023-03-31T23:00:00Z,1.02
-7.6,-79.800003,2023-01,760003570,2023-01-01T04:00:00Z,2023-03-31T07:00:00Z,5.18
-9.1,-78.800003,2023-01,760018812,2023-01-02T02:00:00Z,2023-03-15T12:00:00Z,1.06
-10.8,-77.900002,2023-01,760000210,2023-01-01T02:00:00Z,2023-03-16T12:00:00Z,6.67
-9.3,-80.099998,2023-03,760000400,2023-01-01T13:00:00Z,2023-03-24T21:00:00Z,4.01
-8,-79.599998,2023-01,760001170,2023-01-01T07:00:00Z,2023-02-09T01:00:00Z,0.69
-14.7,-77.099998,2023-03,760018517,2023-01-01T08:00:00Z,2023-03-19T12:00:00Z,1.94
-15.4,-77.5,2023-02,760000210,2023-01-01T02:00:00Z,2023-03-16T12:00:00Z,2.99
-6.8,-80.599998,2023-01,760000230,2023-01-01T02:00:00Z,2023-02-27T11:00:00Z,1.81
-14.5,-77.900002,2023-02,760000910,2023-01-01T11:00:00Z,2023-03-17T15:00:00Z,1.11
-4.4,-82.599998,2023-03,735057560,2023-01-04T06:00:00Z,2023-03-17T16:00:00Z,0.74
-7.7,-79.800003,2023-01,760038247,2023-01-01T00:00:00Z,2023-03-02T19:00:00Z,0.16
-10.4,-78.099998,2023-01,760000400,2023-01-01T13:00:00Z,2023-03-24T21:00:00Z,1.4
-6.8,-80.099998,2023-01,760068050,2023-01-01T10:00:00Z,2023-02-04T21:00:00Z,2.71
-12.8,-76.699997,2023-01,760014964,2023-01-01T07:00:00Z,2023-03-31T23:00:00Z,1.93
-9.1,-78.599998,2023-02,760000180,2023-01-01T08:00:00Z,2023-03-28T05:00:00Z,15.02
-9.8,-78.400002,2023-01,334455660,2023-01-02T02:00:00Z,2023-02-19T03:00:00Z,7.3
-6.7,-80.699997,2023-01,760000170,2023-01-01T19:00:00Z,2023-02-11T16:00:00Z,0.89
-13.7,-76.599998,2023-01,760004712,2023-01-01T01:00:00Z,2023-03-25T12:00:00Z,2.01
-6.9,-80.400002,2023-01,760000590,2023-01-01T01:00:00Z,2023-03-26T05:00:00Z,0.42
-10.2,-78.199997,2023-01,760000987,2023-01-01T00:00:00Z,2023-03-30T20:00:00Z,0.58
-6.8,-80.5,2023-01,760003380,2023-01-01T00:00:00Z,2023-03-20T05:00:00Z,1.83
-6.5,-80.5,2023-01,760000850,2023-01-01T14:00:00Z,2023-03-31T23:00:00Z,7.67
-12.8,-76.900002,2023-01,760000110,2023-01-01T06:00:00Z,2023-03-18T16:00:00Z,5.07
-12.2,-78.800003,2023-03,760066412,2023-01-14T15:00:00Z,2023-03-28T14:00:00Z,1.55
-11.7,-77.300003,2023-01,760001190,2023-01-01T08:00:00Z,2023-03-31T04:00:00Z,2.03
-12,-77.300003,2023-02,760000780,2023-01-01T02:00:00Z,2023-03-31T23:00:00Z,1.66
-6.6,-80.699997,2023-01,760003540,2023-01-01T09:00:00Z,2023-03-30T14:00:00Z,3.08
-12,-77.400002,2023-01,760010447,2023-01-01T03:00:00Z,2023-03-17T21:00:00Z,2.61
-12.4,-77.099998,2023-01,760000580,2023-01-01T07:00:00Z,2023-02-13T08:00:00Z,0.09
-7.4,-79.699997,2023-01,760013553,2023-01-01T18:00:00Z,2023-02-07T17:00:00Z,1.78
-12,-77.300003,2023-03,760005357,2023-01-01T05:00:00Z,2023-03-31T21:00:00Z,1.27
-7,-80,2023-01,760115435,2023-01-01T15:00:00Z,2023-02-05T17:00:00Z,1.42
-7.2,-79.800003,2023-01,760005276,2023-01-01T21:00:00Z,2023-02-11T20:00:00Z,1.07
-11.7,-77.400002,2023-01,760015312,2023-01-01T08:00:00Z,2023-02-05T13:00:00Z,2.07
-13.2,-77.300003,2023-02,760000910,2023-01-01T11:00:00Z,2023-03-17T15:00:00Z,0.06
-6.7,-80.199997,2023-01,760006613,2023-01-02T01:00:00Z,2023-02-02T17:00:00Z,0.26
-10.9,-77.900002,2023-01,301240000,2023-01-01T15:00:00Z,2023-03-18T08:00:00Z,2.11
-9.4,-78.699997,2023-02,760000014,2023-01-01T01:00:00Z,2023-03-23T20:00:00Z,2.69
-15.5,-77.5,2023-02,760000230,2023-01-01T02:00:00Z,2023-02-27T11:00:00Z,0.84
-15.5,-77.599998,2023-02,760000670,2023-01-01T11:00:00Z,2023-02-16T00:00:00Z,2.73
-7.6,-79.699997,2023-01,760014259,2023-01-01T12:00:00Z,2023-02-04T20:00:00Z,3.18
-7.8,-79.599998,2023-01,760000770,2023-01-05T02:00:00Z,2023-03-13T01:00:00Z,1.46
-13.8,-76.699997,2023-01,760003420,2023-01-01T02:00:00Z,2023-02-04T21:00:00Z,0.95
-15.4,-77.400002,2023-02,760062957,2023-01-04T09:00:00Z,2023-02-19T15:00:00Z,2.19
-8,-79.300003,2023-01,760018813,2023-01-01T08:00:00Z,2023-03-31T19:00:00Z,2.62
-8.2,-79.5,2023-01,760006709,2023-01-01T08:00:00Z,2023-03-28T14:00:00Z,0.44
-12.4,-77,2023-01,760009908,2023-01-01T00:00:00Z,2023-03-19T00:00:00Z,0.07
-6,-81.300003,2023-01,760004712,2023-01-01T01:00:00Z,2023-03-25T12:00:00Z,3.07
-7.7,-79.800003,2023-01,760006259,2023-01-01T05:00:00Z,2023-03-28T14:00:00Z,0.68
-10.9,-77.900002,2023-01,760018644,2023-01-01T09:00:00Z,2023-03-31T23:00:00Z,5.9
-8.1,-79.300003,2023-01,760011391,2023-01-01T23:00:00Z,2023-03-31T15:00:00Z,13.58
-12.9,-76.900002,2023-01,760002915,2023-01-01T06:00:00Z,2023-03-31T18:00:00Z,1.08
-15.1,-75.599998,2023-01,760012394,2023-01-01T01:00:00Z,2023-03-14T22:00:00Z,1.84
-9,-80.400002,2023-03,760013244,2023-01-01T21:00:00Z,2023-03-16T10:00:00Z,3.51
-7.4,-80,2023-01,760011391,2023-01-01T23:00:00Z,2023-03-31T15:00:00Z,1
-12.1,-77.099998,2023-03,760111119,2023-01-01T09:00:00Z,2023-03-31T22:00:00Z,16.6
-13.3,-77.400002,2023-03,760003520,2023-01-01T07:00:00Z,2023-03-23T12:00:00Z,1.06
-12.4,-79.400002,2023-02,760038087,2023-01-21T13:00:00Z,2023-03-31T23:00:00Z,1.54
-7,-80.599998,2023-01,760000590,2023-01-01T01:00:00Z,2023-03-26T05:00:00Z,2.5
-12,-77.400002,2023-01,760000881,2023-01-01T13:00:00Z,2023-03-01T16:00:00Z,1.01
-9.9,-78.300003,2023-01,760020286,2023-01-01T05:00:00Z,2023-03-31T20:00:00Z,4.03
-14.7,-77,2023-03,760003430,2023-01-01T13:00:00Z,2023-03-28T07:00:00Z,0.31
-16.7,-72.900002,2023-02,760001260,2023-01-01T14:00:00Z,2023-02-23T13:00:00Z,2.19
-12.3,-77,2023-01,760001180,2023-01-01T12:00:00Z,2023-03-12T13:00:00Z,1.13
-12.8,-76.800003,2023-01,760000070,2023-01-01T07:00:00Z,2023-03-08T20:00:00Z,3.58
-14.9,-76,2023-01,760015259,2023-01-01T00:00:00Z,2023-03-23T11:00:00Z,1.01
-15.4,-77.099998,2023-03,760004122,2023-01-01T09:00:00Z,2023-03-19T11:00:00Z,3.45
-8.2,-79.099998,2023-01,760010399,2023-01-01T14:00:00Z,2023-03-31T23:00:00Z,0.95
-12.7,-77,2023-01,760001260,2023-01-01T14:00:00Z,2023-02-23T13:00:00Z,1.73
-12.3,-77,2023-01,760001320,2023-01-01T08:00:00Z,2023-02-09T13:00:00Z,1.41
-12.6,-76.900002,2023-01,6387,2023-01-01T09:00:00Z,2023-01-31T22:00:00Z,0.86
-6.2,-81.5,2023-03,760028711,2023-01-01T09:00:00Z,2023-03-27T04:00:00Z,6.91
-9.1,-78.599998,2023-02,760009908,2023-01-01T00:00:00Z,2023-03-19T00:00:00Z,0.07
-8.2,-79.699997,2023-02,760001170,2023-01-01T07:00:00Z,2023-02-09T01:00:00Z,0.69
-6.6,-80.699997,2023-01,760018813,2023-01-01T08:00:00Z,2023-03-31T19:00:00Z,6.84
-12.4,-77.099998,2023-01,760019080,2023-01-01T08:00:00Z,2023-02-23T19:00:00Z,3.4
-6.8,-80.300003,2023-01,760001350,2023-01-10T07:00:00Z,2023-02-01T10:00:00Z,2.09
-7.9,-79.599998,2023-01,760001350,2023-01-10T07:00:00Z,2023-02-01T10:00:00Z,5.84
-12.1,-77.300003,2023-01,760015312,2023-01-01T08:00:00Z,2023-02-05T13:00:00Z,1.99
-12.7,-77,2023-01,760005357,2023-01-01T05:00:00Z,2023-03-31T21:00:00Z,1.37
-12.5,-77,2023-01,760003580,2023-01-02T00:00:00Z,2023-03-31T21:00:00Z,1.57
-8.1,-79.400002,2023-01,760001160,2023-01-01T02:00:00Z,2023-02-08T05:00:00Z,0.36
-8.4,-79.099998,2023-01,12432,2023-01-01T12:00:00Z,2023-02-07T20:00:00Z,6.11
-14.7,-77.599998,2023-02,760016662,2023-01-01T01:00:00Z,2023-03-25T05:00:00Z,0.26
-6.8,-80.099998,2023-01,760016079,2023-01-01T06:00:00Z,2023-02-27T18:00:00Z,2.37
-5.5,-81.199997,2023-01,760006125,2023-01-01T02:00:00Z,2023-03-31T23:00:00Z,0.97
-7.4,-79.800003,2023-01,760016948,2023-01-01T02:00:00Z,2023-03-30T22:00:00Z,2.03
-7.9,-79.599998,2023-01,760000290,2023-01-01T02:00:00Z,2023-03-25T03:00:00Z,2.38
-6.8,-80.300003,2023-01,760000290,2023-01-01T02:00:00Z,2023-03-25T03:00:00Z,0.43
-6.5,-80.800003,2023-01,760000620,2023-01-02T01:00:00Z,2023-03-31T23:00:00Z,1.5
-16,-76.099998,2023-03,789654321,2023-02-10T08:00:00Z,2023-03-31T20:00:00Z,4
-7.5,-79.699997,2023-01,760012232,2023-01-01T00:00:00Z,2023-03-31T02:00:00Z,3.76
-12.4,-77.199997,2023-01,1458,2023-01-01T08:00:00Z,2023-02-01T04:00:00Z,1.18
-8.3,-79.199997,2023-01,760001250,2023-01-01T09:00:00Z,2023-03-28T16:00:00Z,3.86
-12.6,-76.900002,2023-01,760001863,2023-01-01T08:00:00Z,2023-02-04T20:00:00Z,0.27
-8.1,-79.199997,2023-01,760018644,2023-01-01T09:00:00Z,2023-03-31T23:00:00Z,2.94
-13.8,-76.800003,2023-01,760000022,2023-01-01T07:00:00Z,2023-03-31T12:00:00Z,1.95
-13.4,-76.400002,2023-01,760001170,2023-01-01T07:00:00Z,2023-02-09T01:00:00Z,1.39
-14.9,-77,2023-02,760018644,2023-01-01T09:00:00Z,2023-03-31T23:00:00Z,2.15
-16,-77.800003,2023-03,760001310,2023-01-21T11:00:00Z,2023-03-31T21:00:00Z,1.1
-8.2,-79.099998,2023-01,11346,2023-01-01T11:00:00Z,2023-02-04T21:00:00Z,1.62
-8.2,-79.099998,2023-01,14334,2023-01-01T09:00:00Z,2023-02-04T22:00:00Z,6.22
-8.4,-79.199997,2023-01,760003530,2023-01-01T00:00:00Z,2023-02-04T21:00:00Z,0.1
-7.5,-79.699997,2023-01,760003570,2023-01-01T04:00:00Z,2023-03-31T07:00:00Z,5.58
-12.5,-76.900002,2023-01,760003510,2023-01-01T07:00:00Z,2023-03-29T20:00:00Z,1.11
-7.1,-80,2023-01,760005276,2023-01-01T21:00:00Z,2023-02-11T20:00:00Z,0.09
-10,-78.400002,2023-01,760020285,2023-01-01T11:00:00Z,2023-02-04T19:00:00Z,2.33
-6.2,-81,2023-01,760115435,2023-01-01T15:00:00Z,2023-02-05T17:00:00Z,1.97
-15.2,-76.900002,2023-02,760013244,2023-01-01T21:00:00Z,2023-03-16T10:00:00Z,0.47
-9.4,-78.599998,2023-01,760000233,2023-01-01T10:00:00Z,2023-02-23T02:00:00Z,0.35
-5.4,-81.199997,2023-01,760014259,2023-01-01T12:00:00Z,2023-02-04T20:00:00Z,2.09
-6.8,-80.699997,2023-01,760003550,2023-01-01T00:00:00Z,2023-03-26T04:00:00Z,8.83
-6.7,-80.300003,2023-01,760003380,2023-01-01T00:00:00Z,2023-03-20T05:00:00Z,0.91
-11.9,-80.800003,2023-02,760001310,2023-01-21T11:00:00Z,2023-03-31T21:00:00Z,0.42
-6,-81.300003,2023-01,760003430,2023-01-01T13:00:00Z,2023-03-28T07:00:00Z,5.06
-13.8,-76.599998,2023-01,760000310,2023-01-01T07:00:00Z,2023-02-04T21:00:00Z,0.82
-13.8,-76.5,2023-02,760003146,2023-01-04T08:00:00Z,2023-03-24T21:00:00Z,2.39
-12.5,-76.900002,2023-01,760010613,2023-01-01T07:00:00Z,2023-02-12T09:00:00Z,3.8
-8.3,-79.099998,2023-01,760001210,2023-01-01T07:00:00Z,2023-02-04T21:00:00Z,1.32
-12.3,-77.199997,2023-01,760000780,2023-01-01T02:00:00Z,2023-03-31T23:00:00Z,1.5
-8,-79.5,2023-01,760033663,2023-01-01T05:00:00Z,2023-02-23T13:00:00Z,2.09
-13.4,-76.400002,2023-01,760000110,2023-01-01T06:00:00Z,2023-03-18T16:00:00Z,1.29
-7.8,-79.900002,2023-01,760000840,2023-01-08T06:00:00Z,2023-02-04T12:00:00Z,1.04
-6.9,-80.599998,2023-01,760111409,2023-01-01T09:00:00Z,2023-02-06T22:00:00Z,8.26
-6.2,-81.099998,2023-01,760000881,2023-01-01T13:00:00Z,2023-03-01T16:00:00Z,2.56
-7.7,-79.599998,2023-02,760002940,2023-01-01T10:00:00Z,2023-02-04T16:00:00Z,6.99
-13.7,-76.800003,2023-01,760010613,2023-01-01T07:00:00Z,2023-02-12T09:00:00Z,3.44
-11.8,-77.300003,2023-01,760002911,2023-01-01T07:00:00Z,2023-03-20T10:00:00Z,4.85
-7.4,-80,2023-01,760003430,2023-01-01T13:00:00Z,2023-03-28T07:00:00Z,0.83
-13.9,-76.5,2023-01,76011393,2023-01-01T07:00:00Z,2023-01-24T09:00:00Z,0.7
-7.8,-79.699997,2023-02,760003550,2023-01-01T00:00:00Z,2023-03-26T04:00:00Z,2.13
-12.2,-77.300003,2023-01,760000390,2023-01-01T07:00:00Z,2023-02-04T21:00:00Z,2.54
-11.9,-77.599998,2023-01,760010613,2023-01-01T07:00:00Z,2023-02-12T09:00:00Z,1.53
-8.1,-79.300003,2023-01,760003430,2023-01-01T13:00:00Z,2023-03-28T07:00:00Z,7.62
-8.1,-79.599998,2023-01,760001210,2023-01-01T07:00:00Z,2023-02-04T21:00:00Z,1.59
-9.1,-78.599998,2023-01,760000400,2023-01-01T13:00:00Z,2023-03-24T21:00:00Z,0.44
-12.3,-77,2023-01,760004503,2023-01-01T07:00:00Z,2023-03-31T23:00:00Z,1.42
-12.4,-77.199997,2023-03,760066412,2023-01-14T15:00:00Z,2023-03-28T14:00:00Z,1.48
-13.3,-76.599998,2023-01,760003560,2023-01-01T00:00:00Z,2023-03-27T14:00:00Z,2.01
-11.9,-77.300003,2023-01,760006255,2023-01-01T00:00:00Z,2023-02-08T02:00:00Z,2.55
-11.1,-77.800003,2023-01,760004122,2023-01-01T09:00:00Z,2023-03-19T11:00:00Z,1.41
-7.8,-79.599998,2023-02,760005276,2023-01-01T21:00:00Z,2023-02-11T20:00:00Z,0.11
-17,-78.300003,2023-02,760001270,2023-01-21T14:00:00Z,2023-03-31T23:00:00Z,1.28
-5.6,-81.099998,2023-01,760000014,2023-01-01T01:00:00Z,2023-03-23T20:00:00Z,1.35
-7,-80.400002,2023-01,760016079,2023-01-01T06:00:00Z,2023-02-27T18:00:00Z,1.22
-6.2,-81.199997,2023-01,760006125,2023-01-01T02:00:00Z,2023-03-31T23:00:00Z,1.19
-6.9,-80.099998,2023-01,760005276,2023-01-01T21:00:00Z,2023-02-11T20:00:00Z,4.42
-7.9,-79.400002,2023-02,760003530,2023-01-01T00:00:00Z,2023-02-04T21:00:00Z,1.63
-9.1,-78.699997,2023-02,760010399,2023-01-01T14:00:00Z,2023-03-31T23:00:00Z,0.27
-15.4,-77.900002,2023-02,760002911,2023-01-01T07:00:00Z,2023-03-20T10:00:00Z,1.94
-7.6,-79.699997,2023-01,760020745,2023-01-03T09:00:00Z,2023-01-07T22:00:00Z,2.36
-7.6,-79.699997,2023-01,760001250,2023-01-01T09:00:00Z,2023-03-28T16:00:00Z,4.16
-15.1,-76.800003,2023-02,760003510,2023-01-01T07:00:00Z,2023-03-29T20:00:00Z,1.04
-7.4,-79.900002,2023-01,760003440,2023-01-01T04:00:00Z,2023-02-04T20:00:00Z,2.13
-6.6,-80.400002,2023-01,760003520,2023-01-01T07:00:00Z,2023-03-23T12:00:00Z,1
-10,-78.800003,2023-01,760000920,2023-01-01T07:00:00Z,2023-03-01T03:00:00Z,0.35
-8,-79.400002,2023-01,760018517,2023-01-01T08:00:00Z,2023-03-19T12:00:00Z,2.24
-6.9,-80.199997,2023-01,760003550,2023-01-01T00:00:00Z,2023-03-26T04:00:00Z,2.72
-13.5,-76.199997,2023-03,760004503,2023-01-01T07:00:00Z,2023-03-31T23:00:00Z,0.16
-14.3,-77.699997,2023-02,760001310,2023-01-21T11:00:00Z,2023-03-31T21:00:00Z,1.71
-10.4,-78.199997,2023-01,760010376,2023-01-01T08:00:00Z,2023-02-04T20:00:00Z,0.34
-9.3,-78.699997,2023-01,2349,2023-01-01T09:00:00Z,2023-02-15T00:00:00Z,0.08
-7.1,-79.800003,2023-01,760001228,2023-01-01T10:00:00Z,2023-03-31T23:00:00Z,1.1
-7.3,-79.800003,2023-01,760006259,2023-01-01T05:00:00Z,2023-03-28T14:00:00Z,3.6
-6.9,-81.400002,2023-03,735057661,2023-03-13T07:00:00Z,2023-03-16T19:00:00Z,5.61
-10.8,-77.900002,2023-01,760010447,2023-01-01T03:00:00Z,2023-03-17T21:00:00Z,2.11
-12.4,-77.199997,2023-01,760000870,2023-01-01T18:00:00Z,2023-02-04T15:00:00Z,0.53
-16.8,-72.800003,2023-02,760001260,2023-01-01T14:00:00Z,2023-02-23T13:00:00Z,0.82
-8.4,-79,2023-01,760015261,2023-01-01T00:00:00Z,2023-03-26T03:00:00Z,0.25
-8.3,-79.400002,2023-01,760003460,2023-01-01T08:00:00Z,2023-02-09T14:00:00Z,1.56
-7.3,-80.099998,2023-01,760000560,2023-01-01T07:00:00Z,2023-02-04T20:00:00Z,2.11
-8,-79.5,2023-02,760110064,2023-01-01T10:00:00Z,2023-02-05T17:00:00Z,0.31
-7.5,-79.900002,2023-01,760001228,2023-01-01T10:00:00Z,2023-03-31T23:00:00Z,2.59
-11.9,-77.599998,2023-01,760003510,2023-01-01T07:00:00Z,2023-03-29T20:00:00Z,0.28
-12.4,-78.699997,2023-02,760066412,2023-01-14T15:00:00Z,2023-03-28T14:00:00Z,1.06
-11.9,-77.699997,2023-01,760001170,2023-01-01T07:00:00Z,2023-02-09T01:00:00Z,0.25
-9.8,-78.400002,2023-01,760006125,2023-01-01T02:00:00Z,2023-03-31T23:00:00Z,0.71
-7.7,-79.699997,2023-02,760002950,2023-01-01T11:00:00Z,2023-02-07T17:00:00Z,0.3
-6.6,-80.699997,2023-01,760017362,2023-01-01T09:00:00Z,2023-03-18T16:00:00Z,1.39
-8.1,-79.400002,2023-01,760000580,2023-01-01T07:00:00Z,2023-02-13T08:00:00Z,1.94
-8.3,-79.099998,2023-01,760010376,2023-01-01T08:00:00Z,2023-02-04T20:00:00Z,1.13
-9.4,-78.699997,2023-01,760016948,2023-01-01T02:00:00Z,2023-03-30T22:00:00Z,0.4
-12.5,-76.900002,2023-01,769493837,2023-01-01T09:00:00Z,2023-02-18T16:00:00Z,3.65
-9.5,-78.800003,2023-01,760038248,2023-01-01T00:00:00Z,2023-02-10T19:00:00Z,1.25
-14.1,-77.099998,2023-03,760002911,2023-01-01T07:00:00Z,2023-03-20T10:00:00Z,0.68
-7.6,-79.599998,2023-01,760001210,2023-01-01T07:00:00Z,2023-02-04T21:00:00Z,0.87
-7.9,-79.5,2023-01,760006259,2023-01-01T05:00:00Z,2023-03-28T14:00:00Z,1.62
-12.6,-76.900002,2023-01,760019914,2023-01-01T07:00:00Z,2023-02-12T22:00:00Z,1.13
-6.9,-80.599998,2023-01,760016079,2023-01-01T06:00:00Z,2023-02-27T18:00:00Z,7.34
-7.3,-80,2023-01,760038246,2023-01-01T01:00:00Z,2023-03-12T05:00:00Z,2.15
-13.9,-76.5,2023-01,760010398,2023-01-01T00:00:00Z,2023-02-18T08:00:00Z,1.62
-7,-80.599998,2023-01,760004180,2023-01-01T00:00:00Z,2023-03-29T14:00:00Z,3.95
-9.1,-78.699997,2023-01,760001700,2023-01-02T01:00:00Z,2023-03-31T23:00:00Z,4.32
-7.8,-79.900002,2023-02,760001228,2023-01-01T10:00:00Z,2023-03-31T23:00:00Z,0.15
-8.1,-79.300003,2023-01,760000390,2023-01-01T07:00:00Z,2023-02-04T21:00:00Z,1.07
-13,-76.699997,2023-01,760000060,2023-01-01T08:00:00Z,2023-03-31T23:00:00Z,1.92
-12.9,-76.699997,2023-01,760000022,2023-01-01T07:00:00Z,2023-03-31T12:00:00Z,7.9
-12.9,-76.699997,2023-01,760999991,2023-01-01T07:00:00Z,2023-03-16T11:00:00Z,12.74
-7.9,-79.699997,2023-01,2349,2023-01-01T09:00:00Z,2023-02-15T00:00:00Z,3.23
-7.7,-79.699997,2023-01,760018517,2023-01-01T08:00:00Z,2023-03-19T12:00:00Z,0.81
-6.7,-80.800003,2023-01,760003390,2023-01-01T08:00:00Z,2023-03-22T07:00:00Z,3.96
-6.9,-80.099998,2023-01,760000620,2023-01-02T01:00:00Z,2023-03-31T23:00:00Z,0.53
-13,-77,2023-02,760009908,2023-01-01T00:00:00Z,2023-03-19T00:00:00Z,0.82
-14.7,-77.800003,2023-02,760003510,2023-01-01T07:00:00Z,2023-03-29T20:00:00Z,5.35
-14.3,-76.400002,2023-03,789654321,2023-02-10T08:00:00Z,2023-03-31T20:00:00Z,0.7
-16.6,-76.900002,2023-03,760038087,2023-01-21T13:00:00Z,2023-03-31T23:00:00Z,17.77
-7.1,-80,2023-01,760001340,2023-01-01T08:00:00Z,2023-02-04T18:00:00Z,6.72
-17,-77.599998,2023-03,500010210,2023-01-30T02:00:00Z,2023-03-26T11:00:00Z,5.27
-12.2,-77.099998,2023-01,760000310,2023-01-01T07:00:00Z,2023-02-04T21:00:00Z,1.76
-18,-71.099998,2023-01,760019914,2023-01-01T07:00:00Z,2023-02-12T22:00:00Z,6.32
-11.9,-77.599998,2023-01,760003480,2023-01-01T00:00:00Z,2023-03-30T17:00:00Z,1.55
-9.1,-78.599998,2023-03,760000191,2023-01-01T15:00:00Z,2023-03-31T15:00:00Z,0.59
-9.8,-78.800003,2023-02,760006255,2023-01-01T00:00:00Z,2023-02-08T02:00:00Z,0.96
-10,-78.300003,2023-01,760110064,2023-01-01T10:00:00Z,2023-02-05T17:00:00Z,0.01
-6.9,-80.400002,2023-01,760001228,2023-01-01T10:00:00Z,2023-03-31T23:00:00Z,1.2
-8.4,-79,2023-01,760018644,2023-01-01T09:00:00Z,2023-03-31T23:00:00Z,0.06
-7.5,-79.800003,2023-01,760038248,2023-01-01T00:00:00Z,2023-02-10T19:00:00Z,0.99
-12.2,-78.300003,2023-02,760007800,2023-01-04T15:00:00Z,2023-03-31T11:00:00Z,0.21
-16.7,-78.099998,2023-03,735057785,2023-02-05T01:00:00Z,2023-03-28T20:00:00Z,1.59
-15.5,-77,2023-03,760003380,2023-01-01T00:00:00Z,2023-03-20T05:00:00Z,1.6
-7.4,-79.800003,2023-01,760003520,2023-01-01T07:00:00Z,2023-03-23T12:00:00Z,1.64
-9.7,-78.400002,2023-01,760000580,2023-01-01T07:00:00Z,2023-02-13T08:00:00Z,0.2
-9.1,-78.599998,2023-02,760005276,2023-01-01T21:00:00Z,2023-02-11T20:00:00Z,0.93
-7.5,-79.900002,2023-01,760004180,2023-01-01T00:00:00Z,2023-03-29T14:00:00Z,1.15
-8,-79.400002,2023-02,760002950,2023-01-01T11:00:00Z,2023-02-07T17:00:00Z,0.19
-14.7,-77.5,2023-02,760001111,2023-01-01T07:00:00Z,2023-03-07T16:00:00Z,4.05
-15,-77.300003,2023-02,760012394,2023-01-01T01:00:00Z,2023-03-14T22:00:00Z,0.96
-7.1,-79.800003,2023-01,760004180,2023-01-01T00:00:00Z,2023-03-29T14:00:00Z,0.9
-14.3,-77.699997,2023-02,760003490,2023-01-01T09:00:00Z,2023-03-31T03:00:00Z,1.36
-17,-78.099998,2023-02,500010210,2023-01-30T02:00:00Z,2023-03-26T11:00:00Z,4.14
-15.6,-77.599998,2023-02,760003146,2023-01-04T08:00:00Z,2023-03-24T21:00:00Z,0.67
-7.5,-79.699997,2023-01,760003550,2023-01-01T00:00:00Z,2023-03-26T04:00:00Z,2.82
-7.8,-79.599998,2023-01,760001360,2023-01-01T09:00:00Z,2023-03-31T22:00:00Z,1.71
-7.8,-79.599998,2023-01,760000400,2023-01-01T13:00:00Z,2023-03-24T21:00:00Z,8.22
-9.5,-78.5,2023-01,760001160,2023-01-01T02:00:00Z,2023-02-08T05:00:00Z,0.27
-11.2,-78,2023-01,760003580,2023-01-02T00:00:00Z,2023-03-31T21:00:00Z,0.41
-12.5,-77,2023-01,760000210,2023-01-01T02:00:00Z,2023-03-16T12:00:00Z,0.21
-6.8,-80.599998,2023-01,760001340,2023-01-01T08:00:00Z,2023-02-04T18:00:00Z,2.86
-12.3,-77.5,2023-03,760066412,2023-01-14T15:00:00Z,2023-03-28T14:00:00Z,2.39
-6.9,-80.5,2023-01,760003460,2023-01-01T08:00:00Z,2023-02-09T14:00:00Z,2.58
-12.2,-77.300003,2023-01,760000022,2023-01-01T07:00:00Z,2023-03-31T12:00:00Z,1.36
-16,-77.900002,2023-03,735058843,2023-03-17T23:00:00Z,2023-03-31T23:00:00Z,6.97
-14.8,-77.800003,2023-02,760003430,2023-01-01T13:00:00Z,2023-03-28T07:00:00Z,6.33
-7.5,-79.800003,2023-02,760005276,2023-01-01T21:00:00Z,2023-02-11T20:00:00Z,1.61
-12.2,-77.300003,2023-01,760999991,2023-01-01T07:00:00Z,2023-03-16T11:00:00Z,0.13
-9.1,-78.800003,2023-01,760005276,2023-01-01T21:00:00Z,2023-02-11T20:00:00Z,3.22
-7.7,-79.400002,2023-02,760011391,2023-01-01T23:00:00Z,2023-03-31T15:00:00Z,0.03
-8.4,-79.199997,2023-01,760001228,2023-01-01T10:00:00Z,2023-03-31T23:00:00Z,3.49
-17,-76.900002,2023-03,500010210,2023-01-30T02:00:00Z,2023-03-26T11:00:00Z,0.2
-7.1,-80,2023-01,760000620,2023-01-02T01:00:00Z,2023-03-31T23:00:00Z,1.14
-7.5,-80,2023-02,760001228,2023-01-01T10:00:00Z,2023-03-31T23:00:00Z,2.02
-6.9,-80.099998,2023-01,760001340,2023-01-01T08:00:00Z,2023-02-04T18:00:00Z,3.89
-7.8,-79.599998,2023-01,760001863,2023-01-01T08:00:00Z,2023-02-04T20:00:00Z,1.46
-8.2,-79.5,2023-02,760002950,2023-01-01T11:00:00Z,2023-02-07T17:00:00Z,0.61
-7.3,-79.800003,2023-01,760009905,2023-01-01T06:00:00Z,2023-02-04T23:00:00Z,0.87
