lat,lon,time range,flag,geartype,vessel ids,apparent fishing hours
-7.5,-79.9,2023-01,PER,pole_and_line,1,1.48
-12.9,-76.9,2023-01,PER,other_purse_seines,6,6.42
-5.7,-81.2,2023-02,PER,other_purse_seines,2,1.23
-14.1,-77.5,2023-01,PER,set_gillnets,1,9.21
-14.4,-77.1,2023-02,PER,fishing,1,3.45
-15,-77.3,2023-02,PER,pole_and_line,1,0.96
-14.9,-77,2023-02,PER,other_purse_seines,6,14.71
-13.7,-76.4,2023-01,PER,other_purse_seines,4,3.41
-6.6,-80.6,2023-01,PER,purse_seines,1,0.22
-7.7,-79.6,2023-02,PER,tuna_purse_seines,2,6.02
-12,-80.8,2023-02,PER,tuna_purse_seines,1,10.13
-15.8,-78,2023-03,PER,tuna_purse_seines,1,0.78
-12.6,-77.1,2023-01,PER,pole_and_line,1,1.66
-12.8,-77.5,2023-02,PER,other_purse_seines,2,2.05
-10.6,-79.5,2023-03,PER,other_purse_seines,1,0.07
-10.9,-78,2023-03,PER,other_purse_seines,1,0.75
-13.3,-76.8,2023-01,PER,other_purse_seines,15,31.6
-12.9,-77.9,2023-01,PER,pole_and_line,1,4.11
-8.2,-79.6,2023-02,PER,tuna_purse_seines,4,5.77
-11.6,-77.7,2023-02,PER,other_purse_seines,1,0.26
-10,-78.9,2023-03,PER,other_purse_seines,1,1.3
-7.2,-80.1,2023-01,AIA,purse_seines,1,2.5
-7.7,-79.6,2023-02,GBR,other_purse_seines,1,1.55
-7.6,-79.7,2023-02,PER,other_purse_seines,10,19.62
-14.4,-77,2023-03,PER,tuna_purse_seines,1,3.84
-11.7,-78,2023-03,PER,other_purse_seines,1,1.42
-7.9,-79.8,2023-01,PER,tuna_purse_seines,1,0.43
-17.7,-77.1,2023-02,NA,purse_seines,1,2.86
-14.1,-77.2,2023-02,NA,pole_and_line,1,0.49
-16.9,-72.4,2023-02,PER,other_purse_seines,1,0.91
-15.8,-78.6,2023-02,ECU,tuna_purse_seines,1,0.08
-15.3,-78,2023-02,PER,other_purse_seines,1,2.03
-12.7,-76.8,2023-01,SSD,tuna_purse_seines,1,2.17
-17,-77.6,2023-03,PER,other_purse_seines,1,0.18
-11.7,-77.4,2023-01,NA,other_purse_seines,4,24.8
-4.6,-81.3,2023-02,PER,inconclusive,1,65.65
-13.7,-76.9,2023-01,PER,other_purse_seines,1,2.35
-8.7,-79.3,2023-01,NA,other_purse_seines,1,0.32
-14.2,-77.1,2023-02,NA,pole_and_line,1,0.26
-12.5,-77,2023-01,PER,inconclusive,1,6.77
-14.9,-77.5,2023-02,PER,other_purse_seines,1,0.18
-6.1,-83.1,2023-02,ECU,tuna_purse_seines,1,1.37
-9.7,-78.4,2023-01,NA,other_purse_seines,2,5.5
-7.2,-79.9,2023-01,PER,tuna_purse_seines,3,5.65
-12.8,-77,2023-02,PER,other_purse_seines,10,23.84
-14.5,-77.4,2023-03,PER,tuna_purse_seines,1,8.77
-17.1,-77.9,2023-02,NA,purse_seines,1,1.7
-9.1,-78.6,2023-02,PER,tuna_purse_seines,3,5.46
-14.5,-76.9,2023-01,PER,set_longlines,1,9.82
-7.4,-81.2,2023-03,PER,other_purse_seines,1,0.34
-9.1,-78.6,2023-03,PER,other_purse_seines,20,122.73
-17.7,-71.5,2023-01,NA,other_purse_seines,2,11.88
-15.3,-78.1,2023-02,ECU,tuna_purse_seines,1,0.89
-7.5,-79.8,2023-01,PER,pole_and_line,1,2.82
-14.5,-77.4,2023-02,PER,other_purse_seines,3,5.92
-13,-77,2023-02,PER,purse_seines,1,1.66
-9.4,-79.1,2023-03,PER,other_purse_seines,1,2.17
-12.1,-77.4,2023-01,PER,other_purse_seines,11,10.23
-12.4,-76.9,2023-01,PER,other_purse_seines,42,98.51
-15.2,-77.5,2023-02,PER,other_purse_seines,7,16.91
-14.1,-77,2023-01,PER,set_gillnets,1,5.23
-14.9,-77.6,2023-02,HND,other_purse_seines,1,3.47
-14.1,-77.4,2023-01,PER,set_gillnets,1,1.01
-14.9,-77.5,2023-03,PER,tuna_purse_seines,1,1.44
-7,-80.2,2023-01,PER,tuna_purse_seines,2,2.82
-17.9,-76.9,2023-03,ECU,tuna_purse_seines,1,6.37
-12.8,-76.9,2023-01,SSD,tuna_purse_seines,1,2.09
-11.8,-77.5,2023-03,PER,other_purse_seines,1,7.05
-7.4,-79.8,2023-02,PER,purse_seines,1,0.86
-13.9,-78,2023-02,PER,other_purse_seines,2,5.15
-6.3,-80.9,2023-01,PER,other_purse_seines,29,73.81
-12.4,-77.1,2023-03,NA,other_purse_seines,1,0.92
-12.8,-77,2023-01,PER,pole_and_line,2,0.68
-6.9,-80.1,2023-01,PER,fishing,1,5.2
-15,-75.6,2023-01,PER,tuna_purse_seines,1,0.23
-16.8,-78.3,2023-03,ECU,tuna_purse_seines,4,3.17
-17.1,-78.3,2023-02,PER,tuna_purse_seines,1,3.17
-13.2,-78.2,2023-02,PER,fishing,1,0.98
-8,-79.5,2023-01,GBR,other_purse_seines,1,2.42
-13.8,-76.8,2023-01,PER,other_purse_seines,1,1.95
-6.7,-81.5,2023-03,ECU,fishing,1,1.89
-4.1,-82.5,2023-03,ECU,tuna_purse_seines,1,2.56
-6.5,-81,2023-01,PER,purse_seines,1,2.86
-12.9,-76.7,2023-03,PER,other_purse_seines,2,4.79
-5.4,-81.2,2023-01,PER,pole_and_line,1,0.64
-14.1,-76.5,2023-02,PER,other_purse_seines,3,1.41
-8.2,-79.6,2023-03,PER,other_purse_seines,1,2.45
-10,-81,2023-01,NA,purse_seines,1,1.26
-8,-79.7,2023-01,PER,purse_seines,1,1.04
-14.3,-76.8,2023-01,PER,fishing,1,0.26
-6.8,-80.7,2023-01,PER,purse_seines,3,6.46
-5.4,-83,2023-03,ECU,tuna_purse_seines,1,0.25
-13.5,-77.5,2023-02,PER,purse_seines,1,0.08
-12.7,-76.8,2023-01,HND,other_purse_seines,1,0.17
-15,-76.9,2023-02,PER,other_purse_seines,1,1.01
-8.1,-79.6,2023-02,AIA,purse_seines,1,0.46
-8,-79.8,2023-02,PER,tuna_purse_seines,1,1.23
-14.8,-77.1,2023-02,PER,other_purse_seines,2,6.04
-12.2,-77.2,2023-01,PER,pole_and_line,2,10.18
-10.9,-77.9,2023-01,PER,tuna_purse_seines,1,1.02
-13.3,-76.4,2023-01,PER,pole_and_line,1,3.33
-12.9,-77.6,2023-02,PER,other_purse_seines,2,3.53
-6.7,-80.9,2023-01,PER,other_purse_seines,35,96.57
-18,-71.1,2023-02,PER,fishing,1,3.21
-14.2,-76.5,2023-03,PER,pole_and_line,1,1.35
-13.4,-77.2,2023-03,PER,other_purse_seines,2,6.93
-12.3,-77.3,2023-01,PER,other_purse_seines,12,28.13
-6,-82.4,2023-02,PER,other_purse_seines,1,1.33
-6.8,-81.2,2023-03,PER,other_purse_seines,1,0.32
-11.3,-77.8,2023-01,PER,tuna_purse_seines,2,5.4
-8.4,-79.2,2023-01,NA,other_purse_seines,1,0.25
-15.2,-75.5,2023-01,NA,other_purse_seines,1,2.42
-13.1,-76.6,2023-01,PER,pole_and_line,1,1.22
-16.7,-77.3,2023-03,PER,other_purse_seines,1,1.8
-12,-77.2,2023-02,PAN,inconclusive,1,0.44
-15.3,-79.2,2023-03,ECU,tuna_purse_seines,1,5.01
-15.3,-77.7,2023-02,PER,tuna_purse_seines,1,0.16
-13.4,-76.5,2023-01,PER,pole_and_line,1,4.86
-12.8,-77.5,2023-02,PER,set_longlines,1,1.33
-10.4,-78.2,2023-02,PER,purse_seines,1,0.9
-14.3,-77.6,2023-02,PER,other_purse_seines,5,5.24
-11.9,-80.7,2023-02,PER,tuna_purse_seines,1,0.03
-13.4,-77.2,2023-03,PER,purse_seines,1,1.49
-12.4,-77,2023-01,PER,pole_and_line,2,3.31
-8.7,-78.9,2023-01,PER,tuna_purse_seines,1,0.08
-15.1,-77.5,2023-02,PER,other_purse_seines,3,5.38
-9.9,-78.4,2023-01,PER,tuna_purse_seines,2,2.49
-12.2,-77.4,2023-01,PER,other_purse_seines,3,0.66
-14.4,-77,2023-03,AIA,purse_seines,1,0.25
-14.8,-77.1,2023-03,PER,tuna_purse_seines,1,2.81
-3.5,-81.6,2023-02,PER,other_purse_seines,1,5.1
-7.9,-79.5,2023-02,GBR,other_purse_seines,1,0.21
-11.2,-77.9,2023-01,PER,tuna_purse_seines,2,7.55
-7.8,-80,2023-02,PER,other_purse_seines,1,0.18
-7.8,-79.7,2023-02,NA,other_purse_seines,3,11.7
-13.3,-76.5,2023-02,PER,other_purse_seines,1,0.88
-8.4,-79.5,2023-02,AIA,purse_seines,1,1.41
-14.8,-76.9,2023-01,PER,fishing,1,3.8
-12,-77.3,2023-01,PER,inconclusive,1,1.28
-13.4,-78.1,2023-02,PER,other_purse_seines,1,0.46
-13.3,-77.2,2023-03,PER,other_purse_seines,1,2.85
-12.4,-77.3,2023-01,PER,other_purse_seines,2,3.92
-14.7,-77.7,2023-02,PER,tuna_purse_seines,1,0.88
-11.7,-78.6,2023-03,PER,other_purse_seines,1,0.32
-14.4,-76.9,2023-01,PER,pole_and_line,1,2.8
-16.1,-77.9,2023-03,ECU,tuna_purse_seines,1,1.05
-7.4,-80.3,2023-01,PER,other_purse_seines,1,1.81
-15.7,-77.6,2023-02,PER,other_purse_seines,7,11.97
-15.4,-76.7,2023-03,PER,purse_seines,1,2.76
-6.6,-80.8,2023-01,NA,inconclusive,1,7.21
-9.9,-80.2,2023-03,PER,other_purse_seines,1,0.06
-8.5,-79.1,2023-01,PER,tuna_purse_seines,2,5.11
-15.8,-78,2023-02,ECU,tuna_purse_seines,1,0.2
-15.4,-79.2,2023-03,ECU,tuna_purse_seines,1,1.37
-9.3,-78.9,2023-01,PER,tuna_purse_seines,1,1.23
-12.4,-77.2,2023-03,PER,pole_and_line,1,1.48
-14.2,-77.2,2023-03,PER,other_purse_seines,2,3.16
-12.5,-76.9,2023-01,NA,other_purse_seines,5,21.38
-8.4,-80.6,2023-02,PER,other_purse_seines,1,5.75
-14.6,-78.1,2023-02,ECU,tuna_purse_seines,1,6.28
-8.2,-79.5,2023-02,GBR,other_purse_seines,1,4.47
-12.4,-76.9,2023-01,PER,purse_seines,5,11.35
-14.9,-77.1,2023-02,PER,other_purse_seines,2,2.8
-12.8,-77.6,2023-02,PER,other_purse_seines,2,3.95
-10.8,-77.9,2023-01,PER,tuna_purse_seines,1,0.86
-10.2,-78.2,2023-02,PER,other_purse_seines,1,0.81
-10.3,-78.2,2023-01,NA,other_purse_seines,1,2.55
-16.2,-77.8,2023-03,ECU,tuna_purse_seines,1,1.48
-12.2,-78.6,2023-02,PER,other_purse_seines,1,5.01
-8.6,-79.3,2023-01,PER,tuna_purse_seines,1,0.68
-6.9,-81.5,2023-03,ECU,fishing,1,1.01
-8,-79.6,2023-01,PER,tuna_purse_seines,3,2.36
-15.2,-77.9,2023-02,PER,set_gillnets,1,6.55
-9.8,-78.4,2023-01,PER,tuna_purse_seines,3,7.62
-9.5,-78.5,2023-01,AIA,purse_seines,1,2.94
-7.5,-79.7,2023-01,PER,other_purse_seines,65,209.54
-15.2,-77.1,2023-02,PER,other_purse_seines,2,2.76
-8.1,-79.3,2023-01,GBR,other_purse_seines,1,7.99
-11.9,-77.3,2023-01,PER,tuna_purse_seines,1,0.42
-11.6,-77.8,2023-01,PER,pole_and_line,1,2.83
-7.7,-80.7,2023-03,PER,other_purse_seines,1,2.82
-17.5,-71.6,2023-02,NA,other_purse_seines,2,2.21
-14.4,-77.5,2023-02,NA,other_purse_seines,1,0.97
-10.4,-78.1,2023-02,PER,inconclusive,1,1.56
-16.5,-76.9,2023-03,PER,fishing,1,3.29
-14.2,-76.8,2023-02,PER,set_gillnets,1,2.01
-11.6,-77.4,2023-01,PER,pole_and_line,1,1.85
-13.1,-77,2023-02,PER,other_purse_seines,7,9.89
-15.7,-77.1,2023-02,PER,purse_seines,1,1.05
-16.9,-76.9,2023-03,PER,other_purse_seines,1,2.45
-16.9,-78.4,2023-03,ECU,tuna_purse_seines,3,22.87
-9.5,-78.8,2023-03,ECU,tuna_purse_seines,1,1.78
-15.6,-77.2,2023-02,PER,purse_seines,1,0.07
-15.4,-77.7,2023-02,PER,tuna_purse_seines,2,10.13
-12.7,-78.1,2023-02,PER,other_purse_seines,1,1.38
-6.9,-80.4,2023-01,PER,other_purse_seines,24,46.06
-12.2,-77.4,2023-03,PER,pole_and_line,1,6.14
-13.7,-78.2,2023-02,PER,tuna_purse_seines,1,3.23
-8.2,-80.2,2023-03,PER,other_purse_seines,1,3.05
-15.1,-77.1,2023-01,PER,pole_and_line,1,5.68
-6.6,-80.8,2023-01,PER,other_purse_seines,48,174.42
-14.4,-77.6,2023-02,PER,other_purse_seines,2,1.97
-14,-76.6,2023-01,SSD,tuna_purse_seines,1,5.37
-11.8,-77.6,2023-01,PER,pole_and_line,1,1.74
-5.5,-81.1,2023-01,PER,tuna_purse_seines,1,2.31
-5.4,-82.7,2023-02,ECU,tuna_purse_seines,1,0.06
-13.3,-78.2,2023-02,PER,set_gillnets,1,7
-6.8,-80.3,2023-01,PER,other_purse_seines,49,111.09
-8.1,-79.5,2023-02,GBR,other_purse_seines,1,0.17
-9.7,-78.5,2023-02,PER,purse_seines,1,0.35
-16.4,-78.4,2023-03,ECU,tuna_purse_seines,1,0.63
-16.4,-73.8,2023-02,PER,other_purse_seines,2,5.89
-14.8,-77.5,2023-02,PER,other_purse_seines,5,10.89
-14.8,-76.9,2023-01,PER,pole_and_line,1,5.06
-15.5,-75.3,2023-03,PER,other_purse_seines,1,2.06
-14.7,-77.5,2023-03,PER,purse_seines,1,2.24
-12.3,-78.7,2023-02,PER,fishing,1,6.8
-8.4,-79,2023-01,PER,fishing,3,10.22
-14.1,-77.2,2023-03,PER,other_purse_seines,2,2.63
-13.4,-76.3,2023-01,PER,other_purse_seines,28,39.97
-14.9,-77,2023-02,NA,other_purse_seines,1,1.2
-12.1,-78.6,2023-02,PER,other_purse_seines,2,14.76
-16.4,-77.8,2023-03,ECU,tuna_purse_seines,1,4.89
-9,-80.4,2023-03,PER,purse_seines,1,1.15
-4.1,-81.7,2023-02,PER,other_purse_seines,1,0.87
-12.9,-77,2023-02,PER,other_purse_seines,14,37.23
-15,-75.7,2023-02,NA,other_purse_seines,1,1.61
-15.5,-77.8,2023-02,PER,other_purse_seines,7,15.18
-3.6,-81.9,2023-02,PER,other_purse_seines,2,1
-15.9,-78.5,2023-03,PER,tuna_purse_seines,1,0.99
-4.3,-82.6,2023-03,ECU,tuna_purse_seines,1,0.25
-8,-79.5,2023-01,AIA,purse_seines,1,0.22
-14,-76.5,2023-01,PER,other_purse_seines,10,16.49
-15.2,-77.6,2023-02,PER,purse_seines,1,1.43
-7.1,-80.1,2023-01,PER,purse_seines,5,16.11
-12,-77.4,2023-02,PER,other_purse_seines,9,20.72
-8.1,-79.4,2023-01,PER,pole_and_line,1,2.75
-3.8,-81.4,2023-02,PER,other_purse_seines,1,6.44
-7.6,-79.6,2023-01,PER,purse_seines,7,29.4
-14.6,-77.7,2023-02,PER,tuna_purse_seines,1,5.01
-15.6,-75.1,2023-03,PER,other_purse_seines,1,1.4
-3.5,-81.1,2023-02,ECU,tuna_purse_seines,2,4.07
-9.7,-78.5,2023-03,PER,other_purse_seines,1,0.15
-11,-77.8,2023-01,AIA,purse_seines,1,3.09
-15.4,-78,2023-02,PER,other_purse_seines,1,1.18
-15.6,-77.6,2023-02,PER,other_purse_seines,11,49.31
-15,-77.3,2023-02,PER,other_purse_seines,7,13.33
-9.7,-81.7,2023-02,PER,tuna_purse_seines,1,5.56
-15.6,-77.5,2023-02,HND,other_purse_seines,1,4.71
-7.4,-79.7,2023-02,PER,other_purse_seines,13,41.38
-12.6,-78.1,2023-02,PER,other_purse_seines,1,0.02
-8.4,-79.1,2023-01,PER,pole_and_line,1,1.91
-14.4,-76.9,2023-01,PER,fishing,2,13.03
-8.3,-79.3,2023-01,PER,fishing,1,2.23
-3.5,-81.1,2023-03,ECU,other_purse_seines,1,1.85
-14.9,-76.2,2023-03,PER,other_purse_seines,1,5.15
-7.1,-79.8,2023-01,PER,tuna_purse_seines,3,4.98
-8.8,-79.7,2023-02,PER,other_purse_seines,1,3.1
-12,-77.2,2023-03,ESP,drifting_longlines,4,155.68
-7.9,-79.6,2023-02,PER,tuna_purse_seines,2,0.64
-13.6,-78.2,2023-02,PER,tuna_purse_seines,1,0.27
-7.3,-80.4,2023-01,PER,other_purse_seines,1,1.89
-12.9,-76.8,2023-01,PER,purse_seines,3,3.34
-15.4,-78.1,2023-02,ECU,tuna_purse_seines,1,0.13
-5.6,-82.2,2023-02,PER,other_purse_seines,1,6.88
-8.2,-79.3,2023-01,GBR,other_purse_seines,1,5.37
-15.1,-77.1,2023-02,PER,other_purse_seines,2,1.73
-16.7,-77.8,2023-03,ECU,tuna_purse_seines,1,0.39
-6.9,-81.6,2023-02,PER,other_purse_seines,1,1.87
-15.7,-76.7,2023-03,PER,other_purse_seines,2,3.72
-12.2,-77.1,2023-01,NA,other_purse_seines,2,4.19
-11.5,-77.7,2023-01,PER,other_purse_seines,4,6.27
-12.5,-78.3,2023-02,PER,other_purse_seines,2,3.82
-16.7,-76.9,2023-03,PER,other_purse_seines,1,4.88
-9.1,-78.8,2023-01,PER,tuna_purse_seines,3,7.05
-10.7,-78,2023-01,NA,other_purse_seines,2,3.55
-11.9,-77.5,2023-03,PER,other_purse_seines,1,1.8
-7.4,-79.9,2023-01,NA,other_purse_seines,2,8.21
-11.1,-78.1,2023-03,PER,other_purse_seines,1,2.01
-13.8,-78,2023-02,PER,other_purse_seines,3,9.85
-7.4,-79.9,2023-01,PER,tuna_purse_seines,7,16.05
-14.7,-77.4,2023-03,PER,purse_seines,1,0.08
-10.6,-78.2,2023-02,PER,other_purse_seines,2,2.69
-8.2,-79.3,2023-01,PER,tuna_purse_seines,4,4.78
-9,-78.9,2023-01,AIA,purse_seines,1,3.63
-14.5,-77.1,2023-02,PER,set_gillnets,1,1.22
-9.7,-78.4,2023-02,PER,purse_seines,1,0.16
-14.5,-76.5,2023-01,PER,other_purse_seines,1,0.06
-4.3,-81.5,2023-03,ECU,fishing,1,2.01
-14,-77.5,2023-02,PER,purse_seines,1,0.54
-15,-77.8,2023-02,PER,other_purse_seines,3,1.83
-9.3,-78.6,2023-01,PER,pole_and_line,1,3.76
-9,-80.3,2023-03,PER,purse_seines,1,8.05
-16.5,-77.1,2023-03,ECU,tuna_purse_seines,1,1.22
-8.1,-80.7,2023-03,PER,other_purse_seines,1,0.96
-5.2,-82.2,2023-02,PER,other_purse_seines,1,0.44
-14.2,-76.6,2023-02,PER,other_purse_seines,4,4.89
-9.1,-78.8,2023-01,GBR,other_purse_seines,1,2.95
-11,-78.8,2023-03,PER,other_purse_seines,1,0.58
-8.8,-79.2,2023-02,PER,other_purse_seines,2,2.33
-8.3,-79.1,2023-01,PER,pole_and_line,1,4.22
-14.7,-77,2023-03,PER,purse_seines,1,0.54
-9,-80.5,2023-03,PER,purse_seines,1,3.31
-14.3,-77.5,2023-02,PER,other_purse_seines,5,11.89
-7,-79.9,2023-01,PER,purse_seines,1,0.34
-7.7,-79.8,2023-01,PER,tuna_purse_seines,5,12.16
-5.8,-81.6,2023-03,ECU,tuna_purse_seines,1,0.34
-11,-77.9,2023-01,AIA,purse_seines,1,2.23
-15.1,-77.6,2023-02,PER,other_purse_seines,5,9.59
-6.1,-81.3,2023-01,PER,other_purse_seines,9,28.83
-6.7,-81.4,2023-03,ECU,fishing,1,1
-12.8,-76.8,2023-01,PER,purse_seines,3,11.92
-10.1,-81.6,2023-02,PAN,tuna_purse_seines,1,0.05
-7.5,-80,2023-01,PER,purse_seines,3,4.97
-4.9,-81.5,2023-03,ECU,fishing,1,3.01
-12.5,-77.4,2023-02,PER,other_purse_seines,1,1.67
-13.1,-78.2,2023-03,PER,other_purse_seines,1,0.25
-3.5,-81.5,2023-02,PER,other_purse_seines,1,5.2
-12.7,-76.8,2023-01,PER,other_purse_seines,41,81.5
-7.8,-80.1,2023-02,PER,other_purse_seines,1,1.06
-7.9,-79.6,2023-02,GBR,other_purse_seines,1,2.36
-14.4,-76.9,2023-01,PER,other_purse_seines,1,0.6
-8.1,-79.3,2023-01,PER,pole_and_line,1,6.72
-14.8,-77,2023-02,PER,other_purse_seines,6,15.74
-15.2,-77.7,2023-02,PER,fishing,1,0.53
-8,-79.7,2023-02,NA,other_purse_seines,3,4.95
-10.5,-81.3,2023-02,PAN,tuna_purse_seines,1,0.27
-11.5,-78.3,2023-03,PER,other_purse_seines,1,1.08
-6.8,-80.8,2023-01,PER,other_purse_seines,16,18.08
-10.7,-79.1,2023-03,PER,other_purse_seines,2,6.41
-15.5,-77.3,2023-02,PER,other_purse_seines,2,8.12
-9.6,-78.6,2023-01,PER,fishing,1,0.45
-10.1,-78.7,2023-02,PER,other_purse_seines,1,0.41
-13.4,-76.8,2023-01,PER,other_purse_seines,16,54.54
-7.4,-79.8,2023-01,NA,other_purse_seines,1,0.58
-5.5,-81.6,2023-03,ECU,fishing,1,2
-12.4,-76.9,2023-01,SSD,tuna_purse_seines,1,3.21
-12.1,-77.1,2023-02,PER,inconclusive,1,12.33
-14.6,-77.6,2023-02,NA,other_purse_seines,1,1.43
-13.7,-77.6,2023-01,PER,fishing,1,0.79
-15.9,-78.1,2023-02,ECU,tuna_purse_seines,1,0.22
-15.2,-76.7,2023-03,PER,other_purse_seines,1,1.89
-12.8,-76.9,2023-01,PER,other_purse_seines,31,230.64
-7.5,-79.9,2023-02,PER,tuna_purse_seines,1,1.7
-15.2,-77.6,2023-02,PER,other_purse_seines,15,49.05
-12,-77.2,2023-03,PER,inconclusive,3,155.03
-17.6,-71.5,2023-03,PER,other_purse_seines,1,0.2
-16.8,-78.3,2023-02,PER,tuna_purse_seines,1,3.42
-7.5,-80,2023-01,PER,other_purse_seines,14,19.96
-7.6,-79.8,2023-01,PER,fishing,1,3.66
-6.6,-80.9,2023-01,NA,inconclusive,1,2.58
-12.6,-76.8,2023-01,PER,other_purse_seines,17,26.02
-13.8,-77.2,2023-03,PER,other_purse_seines,1,1.91
-13.9,-78.1,2023-02,PER,other_purse_seines,3,3.4
-13.2,-78.2,2023-03,PER,other_purse_seines,1,0.34
-7.7,-80.2,2023-03,PER,other_purse_seines,1,3.79
-10.2,-81.6,2023-02,PAN,tuna_purse_seines,1,0.07
-17.1,-77.9,2023-03,ECU,tuna_purse_seines,1,8.25
-10.1,-78.3,2023-02,PER,inconclusive,1,7.45
-7.1,-80.7,2023-03,PER,other_purse_seines,1,0.08
-9.8,-78.4,2023-01,GBR,other_purse_seines,1,4.43
-12.4,-78.7,2023-03,PER,other_purse_seines,4,10.2
-12.3,-77.6,2023-02,PER,other_purse_seines,1,2
-8.1,-79.3,2023-01,PER,tuna_purse_seines,7,25.19
-13.4,-78.2,2023-02,PER,set_gillnets,1,3.05
-15.4,-77.2,2023-02,PER,tuna_purse_seines,1,4.67
-4.3,-81.7,2023-02,PER,other_purse_seines,1,1.13
-10.3,-78.3,2023-01,PER,tuna_purse_seines,2,2.98
-12.4,-77.1,2023-01,PER,fishing,1,5.06
-12.3,-77.3,2023-03,PER,fishing,1,0.98
-6.6,-80.3,2023-01,PER,other_purse_seines,5,4.2
-9.2,-78.8,2023-01,GBR,other_purse_seines,1,4.01
-12.5,-76.8,2023-02,USA,fishing,1,4.14
-7.8,-79.7,2023-01,PER,purse_seines,4,7.46
-15.3,-76.7,2023-03,PER,purse_seines,1,4.54
-12.3,-77.2,2023-01,PER,fishing,1,4.51
-11.4,-78.2,2023-02,PER,other_purse_seines,1,4.09
-14,-77.4,2023-01,PER,fishing,2,5.87
-8.2,-79.5,2023-02,PER,tuna_purse_seines,1,1.27
-15.4,-77.2,2023-03,PER,other_purse_seines,3,6.2
-11.6,-77.5,2023-01,PER,pole_and_line,1,2.7
-9.1,-78.6,2023-03,ECU,tuna_purse_seines,2,3.48
-9.3,-78.7,2023-02,PER,other_purse_seines,2,2.32
-5,-81.4,2023-03,PER,other_purse_seines,1,1.74
-18,-71,2023-01,NA,other_purse_seines,2,35.81
-14.5,-77.8,2023-02,PER,purse_seines,1,0.64
-14.3,-76.9,2023-01,PER,pole_and_line,1,7.14
-15.2,-77.8,2023-02,PER,set_gillnets,1,2.83
-7.1,-80.4,2023-01,PER,other_purse_seines,4,1.09
-6.7,-80.7,2023-01,NA,inconclusive,1,0.88
-15.7,-77.1,2023-02,PER,other_purse_seines,1,0.63
-14.9,-77.6,2023-02,PER,other_purse_seines,4,7.32
-16.8,-72.8,2023-02,PER,other_purse_seines,2,2.51
-12.2,-77.9,2023-03,PER,pole_and_line,1,12.47
-16.2,-78.9,2023-03,ECU,tuna_purse_seines,1,0.08
-8.7,-82.7,2023-03,ECU,tuna_purse_seines,1,0.66
-10.4,-78.2,2023-01,NA,other_purse_seines,1,2.63
-12.2,-77.3,2023-03,PER,pole_and_line,1,0.24
-16.3,-75.6,2023-03,PER,set_longlines,1,1.09
-7.3,-79.8,2023-01,PER,tuna_purse_seines,6,9.72
-12.3,-77.2,2023-03,PER,pole_and_line,1,8.35
-17.1,-72.2,2023-02,PER,fishing,1,2.75
-16.8,-76.8,2023-03,ECU,tuna_purse_seines,1,3.4
-16.8,-78.3,2023-03,PER,other_purse_seines,1,7.28
-8.5,-79.1,2023-01,GBR,other_purse_seines,1,1.51
-13,-76.9,2023-02,PER,other_purse_seines,7,37.07
-12.9,-78.2,2023-03,PER,other_purse_seines,1,2.05
-10.6,-79.1,2023-03,PER,other_purse_seines,3,12.94
-14.1,-77.6,2023-02,PER,other_purse_seines,1,0.78
-8.3,-79.2,2023-02,PER,fishing,1,1.28
-9,-80.9,2023-01,NA,purse_seines,1,0.29
-12.5,-77.1,2023-03,PER,pole_and_line,1,0.64
-14.1,-77.7,2023-02,PER,purse_seines,1,0.11
-13.3,-76.4,2023-01,PER,other_purse_seines,21,66.77
-13.9,-77.5,2023-03,PER,tuna_purse_seines,1,0.33
-7.2,-79.8,2023-01,PER,tuna_purse_seines,7,15.44
-6.4,-81.1,2023-02,PER,other_purse_seines,1,0.24
-13.8,-76.3,2023-01,PER,purse_seines,1,1.25
-13.5,-76.6,2023-03,PER,pole_and_line,1,3.15
-7.5,-79.8,2023-01,PER,purse_seines,5,14.61
-13.7,-76.8,2023-01,PER,other_purse_seines,10,17.94
-12.2,-77.5,2023-02,PER,other_purse_seines,1,1.79
-13.8,-76.5,2023-01,PER,purse_seines,3,8.33
-10.1,-78.6,2023-03,PER,other_purse_seines,1,1.02
-12.2,-78.6,2023-02,PER,purse_seines,1,0.85
-10.4,-79.1,2023-03,PER,other_purse_seines,1,0.27
-17.7,-71.5,2023-02,PER,fishing,1,2.46
-12.7,-76.9,2023-01,SSD,tuna_purse_seines,1,1.52
-7.9,-80,2023-02,PER,other_purse_seines,6,11.68
-6.5,-80.7,2023-01,GBR,other_purse_seines,1,5.09
-15,-77.8,2023-02,PER,purse_seines,1,3.33
-8.1,-79.7,2023-02,HND,other_purse_seines,1,2.95
-5.7,-81.3,2023-01,PER,tuna_purse_seines,1,0.36
-14.7,-77.4,2023-02,PER,set_gillnets,1,1.09
-14.4,-77.3,2023-02,PER,set_longlines,1,1.84
-14.8,-77,2023-01,PER,pole_and_line,1,3.43
-17,-78.1,2023-03,PER,other_purse_seines,1,2.12
-9.1,-81.7,2023-01,NA,purse_seines,1,3.27
-14.2,-77.6,2023-02,PER,purse_seines,1,1.25
-14.9,-76.9,2023-02,NA,other_purse_seines,1,3.14
-11.1,-77.7,2023-01,AIA,purse_seines,1,2.16
-15.3,-77.5,2023-02,PER,other_purse_seines,11,19.89
-17.1,-77.8,2023-03,PER,other_purse_seines,1,5.47
